11-11-2009 06:01:43,12293,31,17,0,0,17,0
11-11-2009 06:31:37,12294,31,17,0,0,17,0
11-11-2009 11:54:45,12295,31,17,0,0,17,0
11-11-2009 06:15:34,12296,31,17,0,0,17,0
11-11-2009 06:19:49,12297,31,17,0,0,17,0
11-11-2009 07:15:33,12298,31,17,0,0,17,0
12-11-2009 01:32:08,12299,31,17,0,0,17,0
12-11-2009 07:54:10,12300,31,17,0,0,17,0
12-11-2009 08:16:31,12301,31,17,0,0,17,0
12-11-2009 11:36:34,12302,31,17,0,0,17,0
12-11-2009 03:31:33,12303,31,17,0,0,17,0
12-11-2009 04:28:43,12304,31,17,0,0,17,0
12-11-2009 05:29:28,12305,31,17,0,0,17,0
12-11-2009 07:48:40,12306,31,17,0,0,17,0
13-11-2009 02:01:51,12307,31,17,0,0,17,0
13-11-2009 05:03:45,12308,31,17,0,0,17,0
13-11-2009 11:30:30,12309,31,17,0,0,17,0
14-11-2009 04:53:34,12310,31,17,0,0,17,0
14-11-2009 06:13:47,12311,31,17,0,0,17,0
14-11-2009 08:33:49,12312,31,17,0,0,17,0
14-11-2009 03:51:37,12313,31,17,0,0,17,0
14-11-2009 04:23:26,12314,31,17,0,0,17,0
14-11-2009 11:45:23,12315,31,17,0,0,17,0
15-11-2009 12:46:14,12316,31,17,0,0,17,0
15-11-2009 12:47:13,12317,31,17,0,0,17,0
15-11-2009 09:58:50,12318,31,17,0,0,17,0
15-11-2009 10:43:15,12319,31,17,0,0,17,0
15-11-2009 12:23:43,12320,31,17,0,0,17,0
15-11-2009 10:55:48,12321,31,17,0,0,17,0
15-11-2009 10:56:16,12322,31,17,0,0,17,0
15-11-2009 10:56:45,12323,31,17,0,0,17,0
16-11-2009 05:02:12,12324,31,17,0,0,17,0
16-11-2009 08:01:37,12325,31,17,0,0,17,0
17-11-2009 03:11:06,12326,31,17,0,0,17,0
17-11-2009 07:53:55,12327,31,17,0,0,17,0
17-11-2009 11:57:34,12328,31,17,0,0,17,0
18-11-2009 07:33:54,12329,31,16,1,0,16,0
18-11-2009 08:21:58,12330,31,16,0,0,16,0
18-11-2009 08:53:31,12331,31,16,0,0,16,0
19-11-2009 02:21:56,12332,31,16,0,0,16,0
20-11-2009 05:50:03,12333,31,16,0,0,16,0
20-11-2009 06:06:33,12334,31,16,0,0,16,0
20-11-2009 06:14:37,12335,31,16,0,0,16,0
20-11-2009 06:54:15,12336,31,16,0,0,16,0
20-11-2009 06:57:25,12337,31,16,0,0,16,0
20-11-2009 10:01:35,12338,31,16,0,0,16,0
20-11-2009 10:02:41,12339,31,16,0,0,16,0
20-11-2009 10:27:21,12340,31,16,0,0,16,0
20-11-2009 11:11:06,12341,31,16,0,0,16,0
20-11-2009 11:15:05,12342,31,16,0,0,16,0
20-11-2009 04:32:49,12343,31,16,0,0,16,0
21-11-2009 10:28:07,12344,31,16,0,0,16,0
22-11-2009 12:40:42,12345,31,16,0,0,16,0
22-11-2009 12:41:26,12346,31,16,0,0,16,0
22-11-2009 12:51:07,12347,31,16,0,0,16,0
22-11-2009 02:31:31,12348,31,16,0,0,16,0
22-11-2009 02:31:57,12349,31,16,0,0,16,0
22-11-2009 09:57:50,12350,31,16,0,0,16,0
22-11-2009 10:24:17,12351,31,16,0,0,16,0
22-11-2009 10:54:55,12352,31,16,0,0,16,0
23-11-2009 06:31:55,12353,31,16,0,0,16,0
23-11-2009 08:05:47,12354,31,16,0,0,16,0
23-11-2009 08:07:16,12355,31,16,0,0,16,0
23-11-2009 08:26:29,12356,31,16,0,0,16,0
23-11-2009 08:35:53,12357,31,16,0,0,16,0
23-11-2009 09:03:32,12358,31,16,0,0,16,0
23-11-2009 10:56:45,12359,31,16,0,0,16,0
23-11-2009 01:11:50,12360,31,16,0,0,16,0
23-11-2009 01:48:31,12361,31,16,0,0,16,0
24-11-2009 04:40:43,12362,31,16,0,0,16,0
24-11-2009 06:48:32,12363,31,16,0,0,16,0
24-11-2009 07:08:45,12364,31,16,0,0,16,0
24-11-2009 07:10:59,12365,31,16,0,0,16,0
24-11-2009 01:12:22,12366,31,16,0,0,16,0
25-11-2009 10:21:21,12367,31,16,0,0,16,0
26-11-2009 01:38:29,12368,31,16,0,0,16,0
26-11-2009 07:15:08,12369,31,16,0,0,16,0
26-11-2009 04:07:54,12370,31,16,0,0,16,0
26-11-2009 07:07:47,12371,31,16,0,0,16,0
