Date, Evolution, Variabilities, TotalDependencies, DependenciesDeleted, DependenciesAdditions, DependenciesPreserved, DependenciesChanged
--,1,1,0,0,0,0,0
20-11-2011 11:11:09,2,1,0,0,0,0,0
21-11-2011 04:53:11,3,1,0,0,0,0,0
21-11-2011 04:54:18,4,1,0,0,0,0,0
21-11-2011 08:18:29,5,1,0,0,0,0,0
23-11-2011 07:26:58,6,1,0,0,0,0,0
23-11-2011 07:27:09,7,1,0,0,0,0,0
23-11-2011 10:09:05,8,1,0,0,0,0,0
24-11-2011 05:43:19,9,1,0,0,0,0,0
24-11-2011 06:22:55,10,1,0,0,0,0,0
24-11-2011 06:25:51,11,1,0,0,0,0,0
24-11-2011 06:27:29,12,1,0,0,0,0,0
24-11-2011 06:32:57,13,1,0,0,0,0,0
24-11-2011 06:34:19,14,1,0,0,0,0,0
24-11-2011 07:17:13,15,1,0,0,0,0,0
24-11-2011 07:28:09,16,1,0,0,0,0,0
24-11-2011 11:43:55,17,1,0,0,0,0,0
26-11-2011 07:54:22,18,1,0,0,0,0,0
26-11-2011 07:55:56,19,1,0,0,0,0,0
27-11-2011 08:05:16,20,1,0,0,0,0,0
27-11-2011 08:14:25,21,1,0,0,0,0,0
27-11-2011 11:10:39,22,1,0,0,0,0,0
27-11-2011 11:40:52,23,1,0,0,0,0,0
27-11-2011 11:52:36,24,1,0,0,0,0,0
28-11-2011 12:16:19,25,1,0,0,0,0,0
28-11-2011 12:17:54,26,1,0,0,0,0,0
28-11-2011 12:27:08,27,1,0,0,0,0,0
28-11-2011 12:27:36,28,1,0,0,0,0,0
28-11-2011 12:45:47,29,1,0,0,0,0,0
28-11-2011 01:17:10,30,1,0,0,0,0,0
28-11-2011 01:33:03,31,1,0,0,0,0,0
28-11-2011 01:36:34,32,1,0,0,0,0,0
28-11-2011 02:02:42,33,1,0,0,0,0,0
28-11-2011 03:44:54,34,1,0,0,0,0,0
28-11-2011 03:45:08,35,1,0,0,0,0,0
29-11-2011 03:32:58,36,1,0,0,0,0,0
29-11-2011 04:17:54,37,1,0,0,0,0,0
29-11-2011 04:27:04,38,1,0,0,0,0,0
29-11-2011 06:22:13,39,1,0,0,0,0,0
30-11-2011 01:55:36,40,1,0,0,0,0,0
30-11-2011 02:31:15,41,1,0,0,0,0,0
30-11-2011 02:41:09,42,1,0,0,0,0,0
30-11-2011 08:20:45,43,1,0,0,0,0,0
30-11-2011 09:00:39,44,1,0,0,0,0,0
30-11-2011 09:01:58,45,1,0,0,0,0,0
30-11-2011 09:03:31,46,1,0,0,0,0,0
30-11-2011 09:29:59,47,1,0,0,0,0,0
30-11-2011 09:30:35,48,1,0,0,0,0,0
30-11-2011 10:02:56,49,1,0,0,0,0,0
01-12-2011 03:40:39,50,1,0,0,0,0,0
01-12-2011 01:11:44,51,1,0,0,0,0,0
03-12-2011 08:50:15,52,1,0,0,0,0,0
03-12-2011 08:50:32,53,1,0,0,0,0,0
03-12-2011 09:06:35,54,1,0,0,0,0,0
03-12-2011 09:07:41,55,1,0,0,0,0,0
03-12-2011 09:08:44,56,1,0,0,0,0,0
03-12-2011 10:51:37,57,1,0,0,0,0,0
04-12-2011 06:24:41,58,1,0,0,0,0,0
04-12-2011 06:55:13,59,1,0,0,0,0,0
04-12-2011 06:55:19,60,1,0,0,0,0,0
04-12-2011 06:58:05,61,1,0,0,0,0,0
04-12-2011 07:04:30,62,1,0,0,0,0,0
04-12-2011 07:05:08,63,1,0,0,0,0,0
04-12-2011 07:13:19,64,1,0,0,0,0,0
04-12-2011 07:13:51,65,1,0,0,0,0,0
04-12-2011 09:37:13,66,1,0,0,0,0,0
04-12-2011 11:14:05,67,1,0,0,0,0,0
05-12-2011 02:03:57,68,1,0,0,0,0,0
05-12-2011 05:04:40,69,1,0,0,0,0,0
05-12-2011 05:23:28,70,1,0,0,0,0,0
05-12-2011 06:28:09,71,1,0,0,0,0,0
05-12-2011 06:39:13,72,1,0,0,0,0,0
07-12-2011 01:39:37,73,1,0,0,0,0,0
07-12-2011 01:39:58,74,1,0,0,0,0,0
07-12-2011 01:41:17,75,1,0,0,0,0,0
07-12-2011 01:42:30,76,1,0,0,0,0,0
07-12-2011 03:09:09,77,1,0,0,0,0,0
09-12-2011 05:44:47,78,1,0,0,0,0,0
09-12-2011 05:49:33,79,1,0,0,0,0,0
09-12-2011 06:09:27,80,1,0,0,0,0,0
09-12-2011 06:51:16,81,1,0,0,0,0,0
09-12-2011 07:44:49,82,1,0,0,0,0,0
12-12-2011 02:29:10,83,1,0,0,0,0,0
12-12-2011 02:29:46,84,1,0,0,0,0,0
12-12-2011 04:19:46,85,1,0,0,0,0,0
12-12-2011 04:19:54,86,1,0,0,0,0,0
12-12-2011 04:28:12,87,1,0,0,0,0,0
12-12-2011 04:28:47,88,1,0,0,0,0,0
12-12-2011 04:34:54,89,1,0,0,0,0,0
12-12-2011 04:41:22,90,1,0,0,0,0,0
12-12-2011 04:46:59,91,1,0,0,0,0,0
12-12-2011 04:48:52,92,1,0,0,0,0,0
12-12-2011 04:56:31,93,1,0,0,0,0,0
12-12-2011 01:50:24,94,1,0,0,0,0,0
12-12-2011 09:55:31,95,1,0,0,0,0,0
