"index","Possible","variabilities","sumFunc","FAdd","FExc","FPar","FTyp","FMod","FEsp","FQua","sumVar","VAdd","VExc","VTyp","VMod","VEsp","VQua"
3361,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3362,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3363,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3364,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3365,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3366,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3367,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3368,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3369,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3370,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3371,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3372,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3373,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3374,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3375,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3376,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3377,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3378,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3379,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3380,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3381,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3382,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3383,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3384,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3385,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3386,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3387,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3388,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3389,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3390,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3391,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3392,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3393,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3394,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3395,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3396,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3397,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3398,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3399,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3400,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3401,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3402,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3403,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3404,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3405,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3406,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3407,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3408,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3409,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3410,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3411,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3412,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3413,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3414,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3415,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3416,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3417,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3418,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3419,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3420,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3421,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3422,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3423,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3424,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3425,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3426,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3427,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3428,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3429,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3430,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3431,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3432,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3433,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3434,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3435,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3436,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3437,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3438,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3439,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3440,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3441,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3442,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3443,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3444,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3445,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3446,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3447,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3448,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3449,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3450,2,1,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0
3451,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3452,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3453,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3454,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3455,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3456,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3457,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3458,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3459,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3460,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3461,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3462,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3463,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3464,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3465,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3466,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3467,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3468,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3469,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3470,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3471,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3472,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3473,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3474,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3475,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3476,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3477,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3478,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3479,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3480,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3481,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3482,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3483,2,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3484,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3485,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3486,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3487,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3488,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3489,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3490,1,1,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0
3491,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3492,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3493,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3494,1,1,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0
3495,3,3,11,2,5,4,0,0,0,0,8,5,3,0,0,0,0
3496,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3497,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3498,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3499,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3501,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3502,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3503,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3504,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3505,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3506,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3507,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3508,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3509,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3510,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3511,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3512,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3513,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3514,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3515,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3516,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3517,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3518,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3519,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3520,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3521,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3522,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3523,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3524,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3525,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3526,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3527,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3528,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3529,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3530,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3531,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3532,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3533,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3534,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3535,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3536,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3537,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3538,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3539,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3540,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3541,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3542,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3543,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3544,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3545,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3546,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3547,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3548,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3549,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3550,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3551,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3552,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3553,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3554,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3555,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3556,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3557,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3558,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3559,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3560,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3561,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3562,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3563,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3564,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3565,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3566,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3567,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3568,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3569,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3570,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3571,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3572,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3573,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3574,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3575,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3576,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3577,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3578,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3579,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3580,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3581,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3582,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3583,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3584,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3585,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3586,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3587,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3588,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3589,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3590,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3591,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3592,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3593,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3594,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3595,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3596,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3597,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3598,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3599,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3600,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3601,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3602,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3603,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3604,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3605,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3606,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3607,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3608,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3609,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3610,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3611,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3612,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3613,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3614,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3615,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3616,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3617,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3618,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3619,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3620,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3621,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3622,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3623,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3624,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3625,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3626,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3627,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3628,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3629,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3630,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3631,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3632,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3633,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3634,1,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3635,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3636,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3637,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3638,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3639,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3640,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3641,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3642,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3643,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3644,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3645,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3646,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3647,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3648,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3649,1,1,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0
3650,3,3,4,3,0,1,0,0,0,0,1,1,0,0,0,0,0
3651,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3652,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3653,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3654,1,1,3,0,2,1,0,0,0,0,1,1,0,0,0,0,0
3655,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3656,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3657,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3658,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
